SYMBOL_NAME,Description,Sector,ISIN,SECURITY_ID,Status,UNDERLYING_SYMBOL,EXCHANGE,SEGMENT,INSTRUMENT_TYPE,SERIES,LOT_SIZE
11SGIL29,SGIL-11%-15-1-29-PVT,Unknown,,977218.0,NEW,11SGIL29,BSE,E,EQUITY,F,1.0
745BFL35,BFL-7.45%-15-10-35-PVT,Unknown,,977219.0,NEW,745BFL35,BSE,E,EQUITY,F,1.0
930SCL2035,SCL-9.30-16-10-35-PVT,Unknown,,977220.0,NEW,930SCL2035,BSE,E,EQUITY,F,1.0
915SCL30,SCL-9.15%-16-10-30-PVT,Unknown,,977221.0,NEW,915SCL30,BSE,E,EQUITY,F,1.0
696IT45,IT-6.96-RESET RATE-31-03-,Unknown,,977222.0,NEW,696IT45,BSE,E,EQUITY,F,1.0
73IT2045,IT-7.30-RESET RATE-31-03-,Unknown,,977223.0,NEW,73IT2045,BSE,E,EQUITY,F,1.0
755PFL27,PFL-7.55%-25-3-27-PVT,Unknown,,977224.0,NEW,755PFL27,BSE,E,EQUITY,F,1.0
1050GFL027,GFL-10.50%-20-10-27-PVT,Unknown,,977225.0,NEW,1050GFL027,BSE,E,EQUITY,F,1.0
1350LLD29,LLDL-13.50%-30-01-29-PVT,Unknown,,977226.0,NEW,1350LLD29,BSE,E,EQUITY,F,1.0
1025MBFL27,MBFL-10.25%-16-10-27-PVT,Unknown,,977227.0,NEW,1025MBFL27,BSE,E,EQUITY,F,1.0
975UCL27,UCL-9.75%-15-10-27-PVT,Unknown,,977228.0,NEW,975UCL27,BSE,E,EQUITY,F,1.0
1055JSFB35,JSFBL-10.55%-16-10-35-PVT,Unknown,,977229.0,NEW,1055JSFB35,BSE,E,EQUITY,F,1.0
IFSL151025,IFSL-GOLDFUTURES-13-10-28,Unknown,,977230.0,NEW,IFSL151025,BSE,E,EQUITY,F,1.0
KPDL161025,KPDL-15-10-35-PVT,Unknown,,977231.0,NEW,KPDL161025,BSE,E,EQUITY,F,1.0
770ATSTL26,ATSTL-7.70%-31-12-26-PVT,Unknown,,977232.0,NEW,770ATSTL26,BSE,E,EQUITY,F,1.0
770ATSTL27,ATSTL-7.70%-30-9-27-PVT,Unknown,,977233.0,NEW,770ATSTL27,BSE,E,EQUITY,F,1.0
693SBI35,SBI-6.93%-20-10-35-PVT,Unknown,,977234.0,NEW,693SBI35,BSE,E,EQUITY,F,1.0
770ATSTL28,ATSTL-7.70%-30-9-28-PVT,Unknown,,977235.0,NEW,770ATSTL28,BSE,E,EQUITY,F,1.0
775ATSTL29,ATSTL-7.75%-30-9-29-PVT,Unknown,,977236.0,NEW,775ATSTL29,BSE,E,EQUITY,F,1.0
775ATSTL30,ATSTL-7.75%-30-9-30-PVT,Unknown,,977237.0,NEW,775ATSTL30,BSE,E,EQUITY,F,1.0
780ATSTL40,ATSTL-7.80%-30-9-40-PVT,Unknown,,977238.0,NEW,780ATSTL40,BSE,E,EQUITY,F,1.0
799ATSTL42,ATSTL-7.99%-30-9-42-PVT,Unknown,,977239.0,NEW,799ATSTL42,BSE,E,EQUITY,F,1.0
BSEDSI,BSE DSI,Unknown,,2.0,NEW,BSEDSI,BSE,I,INDEX,X,1.0
BSELVI,BSELVI,Unknown,,23.0,NEW,BSELVI,BSE,I,INDEX,X,1.0
BHRT22,BSE Bharat 22 Index,Unknown,,301.0,NEW,BHRT22,BSE,I,INDEX,X,1.0
GREENX,BSE Greenex,Unknown,,302.0,NEW,GREENX,BSE,I,INDEX,X,1.0
BSEIPO,BSE IPO,Unknown,,303.0,NEW,BSEIPO,BSE,I,INDEX,X,1.0
SMEIPO,BSE SME IPO,Unknown,,304.0,NEW,SMEIPO,BSE,I,INDEX,X,1.0
CARBON,CARBON,Unknown,,305.0,NEW,CARBON,BSE,I,INDEX,X,1.0
DFRGRI,DFRGRI,Unknown,,307.0,NEW,DFRGRI,BSE,I,INDEX,X,1.0
SML250,BSE 250 Small Cap,Unknown,,309.0,NEW,SML250,BSE,I,INDEX,X,1.0
SNXT50,Sensex Next 50 Index,Unknown,,310.0,NEW,SNXT50,BSE,I,INDEX,X,1.0
BSEMOI,BSE Momentum Index,Unknown,,36.0,NEW,BSEMOI,BSE,I,INDEX,X,1.0
BSEEVI,BSE Enhanced Value Index,Unknown,,4.0,NEW,BSEEVI,BSE,I,INDEX,X,1.0
SENSEX,Sensex,Unknown,,51.0,NEW,SENSEX,BSE,I,INDEX,X,1.0
BSEPBI,BSE Private Banks Index,Unknown,,52.0,NEW,BSEPBI,BSE,I,INDEX,X,1.0
ESG100,BSE 100 ESG,Unknown,,53.0,NEW,ESG100,BSE,I,INDEX,X,1.0
LCTMCI,BSE 100 LargeCap TMC Index,Unknown,,54.0,NEW,LCTMCI,BSE,I,INDEX,X,1.0
LMI250,BSE 250 Large Mid,Unknown,,55.0,NEW,LMI250,BSE,I,INDEX,X,1.0
MID150,BSE 150 MidCap,Unknown,,56.0,NEW,MID150,BSE,I,INDEX,X,1.0
MSL400,BSE 400 Mid Small,Unknown,,57.0,NEW,MSL400,BSE,I,INDEX,X,1.0
USDINR,USDINR,Unknown,,600.0,NEW,USDINR,BSE,I,INDEX,X,1.0
GBPINR,GBPINR,Unknown,,601.0,NEW,GBPINR,BSE,I,INDEX,X,1.0
EURINR,EURINR,Unknown,,602.0,NEW,EURINR,BSE,I,INDEX,X,1.0
JPYINR,JPYINR,Unknown,,603.0,NEW,JPYINR,BSE,I,INDEX,X,1.0
USDJPY,USDJPY,Unknown,,623.0,NEW,USDJPY,BSE,I,INDEX,X,1.0
GBPUSD,GBPUSD,Unknown,,624.0,NEW,GBPUSD,BSE,I,INDEX,X,1.0
EURUSD,EURUSD,Unknown,,625.0,NEW,EURUSD,BSE,I,INDEX,X,1.0
MIDCAP,BSE Mid Cap,Unknown,,64.0,NEW,MIDCAP,BSE,I,INDEX,X,1.0
BSE100,BSE 100,Unknown,,65.0,NEW,BSE100,BSE,I,INDEX,X,1.0
BSE200,BSE 200,Unknown,,66.0,NEW,BSE200,BSE,I,INDEX,X,1.0
BSE500,BSE 500,Unknown,,67.0,NEW,BSE500,BSE,I,INDEX,X,1.0
AUTO,BSE Auto,Unknown,,68.0,NEW,AUTO,BSE,I,INDEX,X,1.0
BANKEX,BSE BANKEX,Unknown,,69.0,NEW,BANKEX,BSE,I,INDEX,X,1.0
BSE CD,BSE Consumer Durables,Unknown,,70.0,NEW,BSE CD,BSE,I,INDEX,X,1.0
BSE CG,BSE Capital Goods,Unknown,,71.0,NEW,BSE CG,BSE,I,INDEX,X,1.0
BSEFMC,BSE FMCG,Unknown,,72.0,NEW,BSEFMC,BSE,I,INDEX,X,1.0
BSE HC,BSE Healthcare,Unknown,,73.0,NEW,BSE HC,BSE,I,INDEX,X,1.0
BSE IT,BSE IT,Unknown,,74.0,NEW,BSE IT,BSE,I,INDEX,X,1.0
METAL,BSE Metals,Unknown,,75.0,NEW,METAL,BSE,I,INDEX,X,1.0
OILGAS,BSE Oil and Gas,Unknown,,76.0,NEW,OILGAS,BSE,I,INDEX,X,1.0
POWER,BSE Power,Unknown,,77.0,NEW,POWER,BSE,I,INDEX,X,1.0
BSEPSU,BSE PSU,Unknown,,78.0,NEW,BSEPSU,BSE,I,INDEX,X,1.0
REALTY,BSE Realty,Unknown,,79.0,NEW,REALTY,BSE,I,INDEX,X,1.0
TECK,BSE TECk,Unknown,,80.0,NEW,TECK,BSE,I,INDEX,X,1.0
BSEQUI,BSEQUI,Unknown,,81.0,NEW,BSEQUI,BSE,I,INDEX,X,1.0
SMLCAP,BSE Small Cap,Unknown,,82.0,NEW,SMLCAP,BSE,I,INDEX,X,1.0
SENSEX50,BSE Sensex 50,Unknown,,83.0,NEW,SENSEX50,BSE,I,INDEX,X,1.0
ALLCAP,BSE AllCap,Unknown,,84.0,NEW,ALLCAP,BSE,I,INDEX,X,1.0
INFRA,BSE India Infrastructure Index,Unknown,,85.0,NEW,INFRA,BSE,I,INDEX,X,1.0
CPSE,BSE CPSE,Unknown,,86.0,NEW,CPSE,BSE,I,INDEX,X,1.0
MFG,BSE India Mfg,Unknown,,87.0,NEW,MFG,BSE,I,INDEX,X,1.0
UTILS,BSE Utilities,Unknown,,88.0,NEW,UTILS,BSE,I,INDEX,X,1.0
TELCOM,BSE Telecom,Unknown,,89.0,NEW,TELCOM,BSE,I,INDEX,X,1.0
SMLSEL,BSE SmallCap Select Index,Unknown,,90.0,NEW,SMLSEL,BSE,I,INDEX,X,1.0
BASMTR,BSE Basic Materials,Unknown,,91.0,NEW,BASMTR,BSE,I,INDEX,X,1.0
ENERGY,BSE Energy,Unknown,,92.0,NEW,ENERGY,BSE,I,INDEX,X,1.0
FIN,BSE Finance,Unknown,,93.0,NEW,FIN,BSE,I,INDEX,X,1.0
LRGCAP,BSE LargeCap,Unknown,,94.0,NEW,LRGCAP,BSE,I,INDEX,X,1.0
MIDSEL,BSE MidCap Select Index,Unknown,,95.0,NEW,MIDSEL,BSE,I,INDEX,X,1.0
CDGS,Consumer Discretionary Goods & Services,Unknown,,96.0,NEW,CDGS,BSE,I,INDEX,X,1.0
INDSTR,BSE Industrials,Unknown,,97.0,NEW,INDSTR,BSE,I,INDEX,X,1.0
NIFTYFUTM2,,Unknown,,13.0,NEW,NIFTYFUTM2,NSE,C,INDEX,,1.0
NIFTYFUTM3,,Unknown,,14.0,NEW,NIFTYFUTM3,NSE,C,INDEX,,1.0
NIFTY,,Unknown,,2.0,NEW,NIFTY,NSE,C,INDEX,,1.0
NIFTYFUTM1,,Unknown,,5.0,NEW,NIFTYFUTM1,NSE,C,INDEX,,1.0
656MH32,SDL MH 6.56% 2032,Unknown,,1000.0,NEW,656MH32,NSE,E,EQUITY,SG,100.0
94SFL28,SEC RED NCD 9.40% SR. V,Unknown,,1001.0,NEW,94SFL28,NSE,E,EQUITY,YL,1.0
679AP34,SDL AP 6.79% 2034,Unknown,,1004.0,NEW,679AP34,NSE,E,EQUITY,SG,100.0
757GS2033,GOI LOAN 7.57% 2033,Unknown,,10046.0,NEW,757GS2033,NSE,E,EQUITY,GS,1.0
SFMP6DD,SBIAMC - SFMP6DD,Unknown,,10051.0,NEW,SFMP6DD,NSE,E,EQUITY,MF,1.0
SFMP6DR,SBIAMC - SFMP6DR,Unknown,,10052.0,NEW,SFMP6DR,NSE,E,EQUITY,MF,1.0
SFMP6GD,SBIAMC - SFMP6GD,Unknown,,10055.0,NEW,SFMP6GD,NSE,E,EQUITY,MF,1.0
675KA35,SDL KA 6.75% 2035,Unknown,,1006.0,NEW,675KA35,NSE,E,EQUITY,SG,100.0
SFMP6GR,SBIAMC - SFMP6GR,Unknown,,10060.0,NEW,SFMP6GR,NSE,E,EQUITY,MF,1.0
679PN35,SDL PN 6.79% 2035,Unknown,,1007.0,NEW,679PN35,NSE,E,EQUITY,SG,100.0
68JK35,SDL JK 6.8% 2035,Unknown,,1009.0,NEW,68JK35,NSE,E,EQUITY,SG,100.0
676MP40,SDL MP 6.76% 2040,Unknown,,1012.0,NEW,676MP40,NSE,E,EQUITY,SG,100.0
688WB40,SDL WB 6.88% 2040,Unknown,,1015.0,NEW,688WB40,NSE,E,EQUITY,SG,100.0
SETFNIF50,SBI Nifty 50 ETF,Unknown,,10176.0,NEW,SETFNIF50,NSE,E,EQUITY,EQ,1.0
68TS50,SDL TS 6.8% 2050,Unknown,,1018.0,NEW,68TS50,NSE,E,EQUITY,SG,100.0
781TN52,SDL TN 7.81% 2052,Unknown,,10190.0,NEW,781TN52,NSE,E,EQUITY,SG,100.0
753AS27,SDL AS 7.53% 2027,Unknown,,10195.0,NEW,753AS27,NSE,E,EQUITY,SG,100.0
782GJ32,SDL GJ 7.82% 2032,Unknown,,10196.0,NEW,782GJ32,NSE,E,EQUITY,SG,100.0
785AS32,SDL AS 7.85% 2032,Unknown,,10197.0,NEW,785AS32,NSE,E,EQUITY,SG,100.0
785MP32,SDL MP 7.85% 2032,Unknown,,10198.0,NEW,785MP32,NSE,E,EQUITY,SG,100.0
ICICM58,ICICI-MULTI-6-3000-2026,Unknown,,10201.0,NEW,ICICM58,NSE,E,EQUITY,M1,1.0
786HR32,SDL HR 7.86% 2032,Unknown,,10202.0,NEW,786HR32,NSE,E,EQUITY,SG,100.0
793AP33,SDL AP 7.93% 2033,Unknown,,10203.0,NEW,793AP33,NSE,E,EQUITY,SG,100.0
793TS34,SDL TS 7.93% 2034,Unknown,,10204.0,NEW,793TS34,NSE,E,EQUITY,SG,100.0
794HR34,SDL HR 7.94% 2034,Unknown,,10205.0,NEW,794HR34,NSE,E,EQUITY,SG,100.0
794AP34,SDL AP 7.94% 2034,Unknown,,10206.0,NEW,794AP34,NSE,E,EQUITY,SG,100.0
793TS35,SDL TS 7.93% 2035,Unknown,,10207.0,NEW,793TS35,NSE,E,EQUITY,SG,100.0
794TS36,SDL TS 7.94% 2036,Unknown,,10212.0,NEW,794TS36,NSE,E,EQUITY,SG,100.0
796WB37,SDL WB 7.96% 2037,Unknown,,10213.0,NEW,796WB37,NSE,E,EQUITY,SG,100.0
795AP38,SDL AP 7.95% 2038,Unknown,,10214.0,NEW,795AP38,NSE,E,EQUITY,SG,100.0
795AP39,SDL AP 7.95% 2039,Unknown,,10215.0,NEW,795AP39,NSE,E,EQUITY,SG,100.0
795AP40,SDL AP 7.95% 2040,Unknown,,10216.0,NEW,795AP40,NSE,E,EQUITY,SG,100.0
792AP42,SDL AP 7.92% 2042,Unknown,,10218.0,NEW,792AP42,NSE,E,EQUITY,SG,100.0
781RJ47,SDL RJ 7.81% 2047,Unknown,,10219.0,NEW,781RJ47,NSE,E,EQUITY,SG,100.0
SGBJUN30,SGB 2.50% RD: 28 Jun 2030,Unknown,,10232.0,NEW,SGBJUN30,NSE,E,EQUITY,GB,1.0
765GJ29,SDL GJ 7.65% 2029,Unknown,,10233.0,NEW,765GJ29,NSE,E,EQUITY,SG,100.0
765TN29,SDL TN 7.65% 2029,Unknown,,10234.0,NEW,765TN29,NSE,E,EQUITY,SG,100.0
776HP30,SDL HP 7.76% 2030,Unknown,,10235.0,NEW,776HP30,NSE,E,EQUITY,SG,100.0
782AS32,SDL AS 7.82% 2032,Unknown,,10246.0,NEW,782AS32,NSE,E,EQUITY,SG,100.0
782HP32,SDL HP 7.82% 2032,Unknown,,10247.0,NEW,782HP32,NSE,E,EQUITY,SG,100.0
782WB32,SDL WB 7.82% 2032,Unknown,,10252.0,NEW,782WB32,NSE,E,EQUITY,SG,100.0
795AP40A,SDL AP 7.95% 2040,Unknown,,10255.0,NEW,795AP40A,NSE,E,EQUITY,SG,100.0
792AP42A,SDL AP 7.92% 2042,Unknown,,10257.0,NEW,792AP42A,NSE,E,EQUITY,SG,100.0
SGBJUN27,SGB 2.50% RD: 11 Jun 2027,Unknown,,10261.0,NEW,SGBJUN27,NSE,E,EQUITY,GB,1.0
804PN42,SDL PN 8.04% 2042,Unknown,,10268.0,NEW,804PN42,NSE,E,EQUITY,SG,100.0
791TS43,SDL TS 7.91% 2043,Unknown,,10269.0,NEW,791TS43,NSE,E,EQUITY,SG,100.0
79TS44,SDL TS 7.9% 2044,Unknown,,10271.0,NEW,79TS44,NSE,E,EQUITY,SG,100.0
792TS45,SDL TS 7.92% 2045,Unknown,,10272.0,NEW,792TS45,NSE,E,EQUITY,SG,100.0
778ML31,SDL ML 7.78% 2031,Unknown,,10330.0,NEW,778ML31,NSE,E,EQUITY,SG,100.0
781HR32A,SDL HR 7.81% 2032,Unknown,,10331.0,NEW,781HR32A,NSE,E,EQUITY,SG,100.0
79HR34,SDL HR 7.9% 2034,Unknown,,10332.0,NEW,79HR34,NSE,E,EQUITY,SG,100.0
794PN42,SDL PN 7.94% 2042,Unknown,,10333.0,NEW,794PN42,NSE,E,EQUITY,SG,100.0
789TS34,SDL TS 7.89% 2034,Unknown,,10334.0,NEW,789TS34,NSE,E,EQUITY,SG,100.0
797AP39,SDL AP 7.97% 2039,Unknown,,10336.0,NEW,797AP39,NSE,E,EQUITY,SG,100.0
792AP41,SDL AP 7.92% 2041,Unknown,,10337.0,NEW,792AP41,NSE,E,EQUITY,SG,100.0
787TN33,SDL TN 7.87% 2033,Unknown,,10338.0,NEW,787TN33,NSE,E,EQUITY,SG,100.0
803AP36,SDL AP 8.03% 2036,Unknown,,10355.0,NEW,803AP36,NSE,E,EQUITY,SG,100.0
783AS32,SDL AS 7.83% 2032,Unknown,,10357.0,NEW,783AS32,NSE,E,EQUITY,SG,100.0
78GJ32A,SDL GJ 7.8% 2032,Unknown,,10367.0,NEW,78GJ32A,NSE,E,EQUITY,SG,100.0
783MN32,SDL MN 7.83% 2032,Unknown,,10368.0,NEW,783MN32,NSE,E,EQUITY,SG,100.0
802MZ36,SDL MZ 8.02% 2036,Unknown,,10374.0,NEW,802MZ36,NSE,E,EQUITY,SG,100.0
798RJ42,SDL RJ 7.98% 2042,Unknown,,10381.0,NEW,798RJ42,NSE,E,EQUITY,SG,100.0
795TS35,SDL TS 7.95% 2035,Unknown,,10382.0,NEW,795TS35,NSE,E,EQUITY,SG,100.0
802AP38,SDL AP 8.02% 2038,Unknown,,10383.0,NEW,802AP38,NSE,E,EQUITY,SG,100.0
802WB37,SDL WB 8.02% 2037,Unknown,,10384.0,NEW,802WB37,NSE,E,EQUITY,SG,100.0
801WB41,SDL WB 8.01% 2041,Unknown,,10393.0,NEW,801WB41,NSE,E,EQUITY,SG,100.0
785PN32,SDL PN 7.85% 2032,Unknown,,10394.0,NEW,785PN32,NSE,E,EQUITY,SG,100.0
JISLJALEQS,Jain Irrigation Systems,Unknown,,10397.0,NEW,JISLJALEQS,NSE,E,EQUITY,EQ,1.0
OSEINTRUST,ORIENTAL INFRATRUST,Unknown,,10435.0,NEW,OSEINTRUST,NSE,E,EQUITY,IV,25000.0
AXISBNKETF,Axis Nifty Bank ETF,Unknown,,1044.0,NEW,AXISBNKETF,NSE,E,EQUITY,EQ,1.0
764TN29,SDL TN 7.64% 2029,Unknown,,10452.0,NEW,764TN29,NSE,E,EQUITY,SG,100.0
797WB42,SDL WB 7.97% 2042,Unknown,,10454.0,NEW,797WB42,NSE,E,EQUITY,SG,100.0
779AP31,SDL AP 7.79% 2031,Unknown,,10458.0,NEW,779AP31,NSE,E,EQUITY,SG,100.0
777GJ32,SDL GJ 7.77% 2032,Unknown,,10459.0,NEW,777GJ32,NSE,E,EQUITY,SG,100.0
78TN32A,SDL TN 7.8% 2032,Unknown,,10460.0,NEW,78TN32A,NSE,E,EQUITY,SG,100.0
781HR32B,SDL HR 7.81% 2032,Unknown,,10461.0,NEW,781HR32B,NSE,E,EQUITY,SG,100.0
781RJ32,SDL RJ 7.81% 2032,Unknown,,10462.0,NEW,781RJ32,NSE,E,EQUITY,SG,100.0
782NL32,SDL NL 7.82% 2032,Unknown,,10463.0,NEW,782NL32,NSE,E,EQUITY,SG,100.0
782SK32,SDL SK 7.82% 2032,Unknown,,10470.0,NEW,782SK32,NSE,E,EQUITY,SG,100.0
804AP37,SDL AP 8.04% 2037,Unknown,,10471.0,NEW,804AP37,NSE,E,EQUITY,SG,100.0
805RJ37,SDL RJ 8.05% 2037,Unknown,,10474.0,NEW,805RJ37,NSE,E,EQUITY,SG,100.0
806JK37,SDL JK 8.06% 2037,Unknown,,10477.0,NEW,806JK37,NSE,E,EQUITY,SG,100.0
807WB38,SDL WB 8.07% 2038,Unknown,,10478.0,NEW,807WB38,NSE,E,EQUITY,SG,100.0
797HR42,SDL HR 7.97% 2042,Unknown,,10479.0,NEW,797HR42,NSE,E,EQUITY,SG,100.0
797RJ42,SDL RJ 7.97% 2042,Unknown,,10480.0,NEW,797RJ42,NSE,E,EQUITY,SG,100.0
MOHEALTH,Motilal Oswal Sensex Healthcare ETF,Unknown,,10508.0,NEW,MOHEALTH,NSE,E,EQUITY,EQ,1.0
UTINIFTETF,UTI Nifty 50 ETF,Unknown,,10511.0,NEW,UTINIFTETF,NSE,E,EQUITY,EQ,1.0
CONS,Kotak Nifty Consumption ETF,Unknown,,10512.0,NEW,CONS,NSE,E,EQUITY,EQ,1.0
UTISENSETF,UTI Sensex ETF,Unknown,,10515.0,NEW,UTISENSETF,NSE,E,EQUITY,EQ,1.0
782RJ44,SDL RJ 7.82% 2044,Unknown,,10525.0,NEW,782RJ44,NSE,E,EQUITY,SG,100.0
757HP31,SDL HP 7.57% 2031,Unknown,,10526.0,NEW,757HP31,NSE,E,EQUITY,SG,100.0
772AP34,SDL AP 7.72% 2034,Unknown,,10527.0,NEW,772AP34,NSE,E,EQUITY,SG,100.0
768AS32,SDL AS 7.68% 2032,Unknown,,10528.0,NEW,768AS32,NSE,E,EQUITY,SG,100.0
765BR32,SDL BR 7.65% 2032,Unknown,,10529.0,NEW,765BR32,NSE,E,EQUITY,SG,100.0
761GJ32,SDL GJ 7.61% 2032,Unknown,,10531.0,NEW,761GJ32,NSE,E,EQUITY,SG,100.0
785KL35,SDL KL 7.85% 2035,Unknown,,10532.0,NEW,785KL35,NSE,E,EQUITY,SG,100.0
515GS2025,GOI LOAN  5.15% 2025,Unknown,,1054.0,NEW,515GS2025,NSE,E,EQUITY,GS,1.0
774MZ33,SDL MZ 7.74% 2033,Unknown,,10540.0,NEW,774MZ33,NSE,E,EQUITY,SG,100.0
767NL32,SDL NL 7.67% 2032,Unknown,,10541.0,NEW,767NL32,NSE,E,EQUITY,SG,100.0
765RJ32,SDL RJ 7.65% 2032,Unknown,,10543.0,NEW,765RJ32,NSE,E,EQUITY,SG,100.0
764TN32,SDL TN 7.64% 2032,Unknown,,10544.0,NEW,764TN32,NSE,E,EQUITY,SG,100.0
784TS36,SDL TS 7.84% 2036,Unknown,,10545.0,NEW,784TS36,NSE,E,EQUITY,SG,100.0
789HP37,SDL HP 7.89% 2037,Unknown,,10551.0,NEW,789HP37,NSE,E,EQUITY,SG,100.0
789WB37,SDL WB 7.89% 2037,Unknown,,10553.0,NEW,789WB37,NSE,E,EQUITY,SG,100.0
782AP42,SDL AP 7.82% 2042,Unknown,,10555.0,NEW,782AP42,NSE,E,EQUITY,SG,100.0
782PN42,SDL PN 7.82% 2042,Unknown,,10558.0,NEW,782PN42,NSE,E,EQUITY,SG,100.0
743HP28,SDL HP 7.43% 2028,Unknown,,10559.0,NEW,743HP28,NSE,E,EQUITY,SG,100.0
NIFTYBEES,Nippon Nifty 50 ETF (NIFTYBEES),Unknown,,10576.0,NEW,NIFTYBEES,NSE,E,EQUITY,EQ,1.0
MOM30IETF,ICICI Pru Nifty 200 Momentum 30 ETF,Unknown,,10585.0,NEW,MOM30IETF,NSE,E,EQUITY,EQ,1.0
HDFCNEXT50,HDFC Nifty Next 50 ETF,Unknown,,10619.0,NEW,HDFCNEXT50,NSE,E,EQUITY,EQ,1.0
HDFCNIF100,HDFC Nifty 100 ETF,Unknown,,10633.0,NEW,HDFCNIF100,NSE,E,EQUITY,EQ,1.0
777RJ32,SDL RJ 7.77% 2032,Unknown,,10638.0,NEW,777RJ32,NSE,E,EQUITY,SG,100.0
797AP36,SDL AP 7.97% 2036,Unknown,,10639.0,NEW,797AP36,NSE,E,EQUITY,SG,100.0
795HR37,SDL HR 7.95% 2037,Unknown,,10640.0,NEW,795HR37,NSE,E,EQUITY,SG,100.0
795TS37,SDL TS 7.95% 2037,Unknown,,10642.0,NEW,795TS37,NSE,E,EQUITY,SG,100.0
796AP40,SDL AP 7.96% 2040,Unknown,,10643.0,NEW,796AP40,NSE,E,EQUITY,SG,100.0
793TN42,SDL TN 7.93% 2042,Unknown,,10644.0,NEW,793TN42,NSE,E,EQUITY,SG,100.0
793RJ45,SDL RJ 7.93% 2045,Unknown,,10645.0,NEW,793RJ45,NSE,E,EQUITY,SG,100.0
754AS28,SDL AS 7.54% 2028,Unknown,,10646.0,NEW,754AS28,NSE,E,EQUITY,SG,100.0
774AP31,SDL AP 7.74% 2031,Unknown,,10647.0,NEW,774AP31,NSE,E,EQUITY,SG,100.0
773GJ32,SDL GJ 7.73% 2032,Unknown,,10648.0,NEW,773GJ32,NSE,E,EQUITY,SG,100.0
775TN32,SDL TN 7.75% 2032,Unknown,,10651.0,NEW,775TN32,NSE,E,EQUITY,SG,100.0
777HR32,SDL HR 7.77% 2032,Unknown,,10652.0,NEW,777HR32,NSE,E,EQUITY,SG,100.0
MNC,Kotak Nifty MNC ETF,Unknown,,10676.0,NEW,MNC,NSE,E,EQUITY,EQ,1.0
SHAIVAL,Shaival Reality,Unknown,,10684.0,NEW,SHAIVAL,NSE,E,EQUITY,ST,3600.0
NIFTYQLITY,Aditya Birla Nifty 200 Quality 30 ETF,Unknown,,10690.0,NEW,NIFTYQLITY,NSE,E,EQUITY,EQ,1.0
MOMENTUM,Aditya Birla Nifty 200 Momentum 30 ETF,Unknown,,10693.0,NEW,MOMENTUM,NSE,E,EQUITY,EQ,1.0
772AP35,SDL AP 7.72% 2035,Unknown,,10718.0,NEW,772AP35,NSE,E,EQUITY,SG,100.0
774AP38,SDL AP 7.74% 2038,Unknown,,10719.0,NEW,774AP38,NSE,E,EQUITY,SG,100.0
76TN32,SDL TN 7.6% 2032,Unknown,,10720.0,NEW,76TN32,NSE,E,EQUITY,SG,100.0
765BR32A,SDL BR 7.65% 2032,Unknown,,10721.0,NEW,765BR32A,NSE,E,EQUITY,SG,100.0
726GS2032,GOI LOAN  7.26% 2032,Unknown,,10722.0,NEW,726GS2032,NSE,E,EQUITY,GS,1.0
INFRAIETF,ICICI Pru Nifty Infrastructure ETF,Unknown,,10723.0,NEW,INFRAIETF,NSE,E,EQUITY,EQ,1.0
655GA30,SDL GA 6.55% 2030,Unknown,,1074.0,NEW,655GA30,NSE,E,EQUITY,SG,100.0
728NTPC30B,TFB 7.28% 2030 SR. 2A,Unknown,,10741.0,NEW,728NTPC30B,NSE,E,EQUITY,N9,1.0
737NTPC35C,TFB 7.37% 2035 SR. 3A,Unknown,,10744.0,NEW,737NTPC35C,NSE,E,EQUITY,,1.0
753NTPC30E,TFB 7.53% 2030 SR. 2B,Unknown,,10749.0,NEW,753NTPC30E,NSE,E,EQUITY,NC,1.0
65GJ30,SDL GJ 6.5% 2030,Unknown,,1075.0,NEW,65GJ30,NSE,E,EQUITY,SG,100.0
762NTPC35F,TFB 7.62% 2035 SR. 3B,Unknown,,10751.0,NEW,762NTPC35F,NSE,E,EQUITY,ND,1.0
VERTIS,Vertis Infrastructure Trust,Unknown,,10757.0,NEW,VERTIS,NSE,E,EQUITY,IV,25000.0
SILVERADD,DSP Silver ETF,Unknown,,10761.0,NEW,SILVERADD,NSE,E,EQUITY,EQ,1.0
765AS32,SDL AS 7.65% 2032,Unknown,,10765.0,NEW,765AS32,NSE,E,EQUITY,SG,100.0
659HR30,SDL HR 6.59% 2030,Unknown,,1077.0,NEW,659HR30,NSE,E,EQUITY,SG,100.0
AHIMSA,Ahimsa Industries,Unknown,,10770.0,NEW,AHIMSA,NSE,E,EQUITY,ST,3000.0
766UP32,SDL UP 7.66% 2032,Unknown,,10771.0,NEW,766UP32,NSE,E,EQUITY,SG,100.0
776KL38,SDL KL 7.76% 2038,Unknown,,10773.0,NEW,776KL38,NSE,E,EQUITY,SG,100.0
775PN42,SDL PN 7.75% 2042,Unknown,,10782.0,NEW,775PN42,NSE,E,EQUITY,SG,100.0
774TS45,SDL TS 7.74% 2045,Unknown,,10783.0,NEW,774TS45,NSE,E,EQUITY,SG,100.0
774TS46,SDL TS 7.74% 2046,Unknown,,10784.0,NEW,774TS46,NSE,E,EQUITY,SG,100.0
647KA30,SDL KA 6.47% 2030,Unknown,,1080.0,NEW,647KA30,NSE,E,EQUITY,SG,100.0
MOQUALITY,Motilal Oswal BSE Quality ETF,Unknown,,10822.0,NEW,MOQUALITY,NSE,E,EQUITY,EQ,1.0
